epoch,acc,loss,val_acc,val_loss
0,0.14542046092733957,2.700389141952155,0.28192771273444456,1.8611876726150514
1,0.2809319769116602,2.152254310468971,0.34939759172588947,1.860522491194637
2,0.3347616497692605,2.051459608706294,0.3493975915822638,1.8087182718108457
3,0.3494911624361119,1.8775129853306318,0.33734939905055555,1.8194863421849936
4,0.40974825888824257,1.6846447038854835,0.34216867630261494,1.8670099279487946
5,0.4544724156400643,1.5430138155171498,0.3502008051517977,1.895084283533824
6,0.5034815207419066,1.3861159016630136,0.3526104437060146,1.9666090065216921
7,0.5640064272640476,1.2060727513787832,0.3493975921567664,2.0677240530649823
