epoch,acc,loss,val_acc,val_loss
0,0.21289114675186446,2.4323288337787097,0.35364875517660077,1.8245781013845155
1,0.30115004001405987,2.1145968485018822,0.3424218105093995,1.8004928765147805
2,0.3038245521308458,1.9867894552263483,0.3560545283168817,1.79277089689862
3,0.34715164511176344,1.8686794311676984,0.35364875842689414,1.7873546375497973
4,0.3918159940434701,1.7257057760258543,0.3560545290338582,1.7779673850335593
5,0.447445841420937,1.5582501306097658,0.36567762816726634,1.805924204414906
6,0.4979941163767019,1.4153606513503656,0.3552526064940042,1.845591338042173
7,0.542391013608128,1.283173119744441,0.3720930255740379,1.9026633192274984
